"","Sensitivity","Specificity","X1.Spec","PPV","NPV","TP","FP","FN","TN","Cutoff","X.0.867..0.858..0.876.."
"4575",0.00981033355134074,0.999937295235048,6.27047649520707e-05,0.038961038961039,0.999743468616079,15,370,1514,5900298,0.0363,"0.867 (0.858, 0.876)"
"4576",0.00981033355134074,0.999937634179723,6.23658202766331e-05,0.0391644908616188,0.999743468703012,15,368,1514,5900300,0.0364,"0.867 (0.858, 0.876)"
"4577",0.0091563113145847,0.999937803652061,6.21963479389143e-05,0.036745406824147,0.999743299350573,14,367,1515,5900301,0.0365,"0.867 (0.858, 0.876)"
"4578",0.0091563113145847,0.999938142596737,6.18574032634767e-05,0.0369393139841689,0.999743299437563,14,365,1515,5900303,0.0366,"0.867 (0.858, 0.876)"
"4579",0.00327011118378025,0.999938820486087,6.11795139127125e-05,0.0136612021857923,0.999741775052522,5,361,1524,5900307,0.0367,"0.867 (0.858, 0.876)"
"4580",0.00327011118378025,0.9999393289031,6.06710968995561e-05,0.0137741046831956,0.999741775183782,5,358,1524,5900310,0.0369,"0.867 (0.858, 0.876)"
"4581",0.00327011118378025,0.999939667847776,6.03321522241185e-05,0.0138504155124654,0.999741775271288,5,356,1524,5900312,0.037,"0.867 (0.858, 0.876)"
"4582",0.00327011118378025,0.999939837320114,6.01626798863997e-05,0.0138888888888889,0.999741775315042,5,355,1524,5900313,0.0371,"0.867 (0.858, 0.876)"
"4583",0.00327011118378025,0.999940176264789,5.98237352109621e-05,0.0139664804469274,0.999741775402548,5,353,1524,5900315,0.0372,"0.867 (0.858, 0.876)"
"4584",0.00327011118378025,0.999940515209464,5.94847905356355e-05,0.0140449438202247,0.999741775490055,5,351,1524,5900317,0.0376,"0.867 (0.858, 0.876)"
"4585",0.00327011118378025,0.999940684681802,5.93153181979167e-05,0.0140845070422535,0.999741775533808,5,350,1524,5900318,0.0378,"0.867 (0.858, 0.876)"
"4586",0.00327011118378025,0.999941701515828,5.82984841716039e-05,0.0143266475644699,0.999741775796327,5,344,1524,5900324,0.0379,"0.867 (0.858, 0.876)"
"4587",0.00327011118378025,0.999942379405179,5.76205948208397e-05,0.0144927536231884,0.999741775971339,5,340,1524,5900328,0.038,"0.867 (0.858, 0.876)"
"4588",0.00327011118378025,0.999942548877517,5.74511224831209e-05,0.0145348837209302,0.999741776015092,5,339,1524,5900329,0.0382,"0.867 (0.858, 0.876)"
"4589",0.00327011118378025,0.99994305729453,5.69427054699645e-05,0.0146627565982405,0.999741776146351,5,336,1524,5900332,0.0384,"0.867 (0.858, 0.876)"
"4590",0.00327011118378025,0.999943396239205,5.66037607945269e-05,0.0147492625368732,0.999741776233857,5,334,1524,5900334,0.0386,"0.867 (0.858, 0.876)"
"4591",0.00327011118378025,0.999943735183881,5.62648161190893e-05,0.0148367952522255,0.999741776321363,5,332,1524,5900336,0.0389,"0.867 (0.858, 0.876)"
"4592",0.00327011118378025,0.999944074128556,5.59258714437627e-05,0.0149253731343284,0.999741776408869,5,330,1524,5900338,0.0394,"0.867 (0.858, 0.876)"
"4593",0.00327011118378025,0.999944752017907,5.52479820928875e-05,0.0151057401812689,0.99974177658388,5,326,1524,5900342,0.0395,"0.867 (0.858, 0.876)"
"4594",0.00327011118378025,0.999945090962583,5.49090374174499e-05,0.0151975683890578,0.999741776671386,5,324,1524,5900344,0.0396,"0.867 (0.858, 0.876)"
"4595",0.00327011118378025,0.999945599379596,5.44006204042935e-05,0.0153374233128834,0.999741776802644,5,321,1524,5900347,0.0397,"0.867 (0.858, 0.876)"
"4596",0.00327011118378025,0.999946107796609,5.38922033912481e-05,0.0154798761609907,0.999741776933903,5,318,1524,5900350,0.0398,"0.867 (0.858, 0.876)"
"4597",0.00327011118378025,0.999946277268946,5.37227310535293e-05,0.015527950310559,0.999741776977655,5,317,1524,5900351,0.0399,"0.867 (0.858, 0.876)"
"4598",0.00327011118378025,0.999946446741284,5.35532587158105e-05,0.0155763239875389,0.999741777021408,5,316,1524,5900352,0.04,"0.867 (0.858, 0.876)"
"4599",0.00327011118378025,0.99994678568596,5.32143140403729e-05,0.0156739811912226,0.999741777108913,5,314,1524,5900354,0.0401,"0.867 (0.858, 0.876)"
"4600",0.00327011118378025,0.999946955158297,5.30448417026541e-05,0.0157232704402516,0.999741777152666,5,313,1524,5900355,0.0403,"0.867 (0.858, 0.876)"
"4601",0.00327011118378025,0.999947294102973,5.27058970272165e-05,0.0158227848101266,0.999741777240171,5,311,1524,5900357,0.0404,"0.867 (0.858, 0.876)"
"4602",0.00327011118378025,0.999947463575311,5.25364246894977e-05,0.0158730158730159,0.999741777283924,5,310,1524,5900358,0.0406,"0.867 (0.858, 0.876)"
"4603",0.00327011118378025,0.999947633047648,5.23669523518899e-05,0.0159235668789809,0.999741777327677,5,309,1524,5900359,0.041,"0.867 (0.858, 0.876)"
"4604",0.00327011118378025,0.999947802519986,5.21974800141711e-05,0.0159744408945687,0.999741777371429,5,308,1524,5900360,0.0411,"0.867 (0.858, 0.876)"
"4605",0.00327011118378025,0.999947971992324,5.20280076764523e-05,0.016025641025641,0.999741777415182,5,307,1524,5900361,0.0412,"0.867 (0.858, 0.876)"
"4606",0.00327011118378025,0.999948310936999,5.16890630010147e-05,0.0161290322580645,0.999741777502687,5,305,1524,5900363,0.0414,"0.867 (0.858, 0.876)"
"4607",0.00327011118378025,0.999948480409337,5.15195906632959e-05,0.0161812297734628,0.999741777546439,5,304,1524,5900364,0.0415,"0.867 (0.858, 0.876)"
"4608",0.00327011118378025,0.999948649881674,5.13501183255771e-05,0.0162337662337662,0.999741777590192,5,303,1524,5900365,0.0416,"0.867 (0.858, 0.876)"
"4609",0.00327011118378025,0.999948819354012,5.11806459878583e-05,0.0162866449511401,0.999741777633944,5,302,1524,5900366,0.042,"0.867 (0.858, 0.876)"
"4610",0.00327011118378025,0.99994898882635,5.10111736501395e-05,0.0163398692810458,0.999741777677697,5,301,1524,5900367,0.0421,"0.867 (0.858, 0.876)"
"4611",0.00327011118378025,0.999949327771025,5.06722289747019e-05,0.0164473684210526,0.999741777765202,5,299,1524,5900369,0.0422,"0.867 (0.858, 0.876)"
"4612",0.00327011118378025,0.999949666715701,5.03332842993753e-05,0.0165562913907285,0.999741777852707,5,297,1524,5900371,0.0423,"0.867 (0.858, 0.876)"
"4613",0.00327011118378025,0.999949836188038,5.01638119616565e-05,0.0166112956810631,0.999741777896459,5,296,1524,5900372,0.0425,"0.867 (0.858, 0.876)"
"4614",0.00327011118378025,0.999950005660376,4.99943396239377e-05,0.0166666666666667,0.999741777940211,5,295,1524,5900373,0.0426,"0.867 (0.858, 0.876)"
"4615",0.00327011118378025,0.999950175132714,4.98248672862189e-05,0.0167224080267559,0.999741777983964,5,294,1524,5900374,0.0427,"0.867 (0.858, 0.876)"
"4616",0.00327011118378025,0.999950683549727,4.93164502730625e-05,0.0168918918918919,0.999741778115221,5,291,1524,5900377,0.0428,"0.867 (0.858, 0.876)"
"4617",0.00327011118378025,0.999950853022065,4.91469779353437e-05,0.0169491525423729,0.999741778158973,5,290,1524,5900378,0.0429,"0.867 (0.858, 0.876)"
"4618",0.00327011118378025,0.999951022494402,4.89775055976249e-05,0.0170068027210884,0.999741778202725,5,289,1524,5900379,0.0431,"0.867 (0.858, 0.876)"
"4619",0.00327011118378025,0.999951361439078,4.86385609222983e-05,0.0171232876712329,0.99974177829023,5,287,1524,5900381,0.0432,"0.867 (0.858, 0.876)"
"4620",0.00065402223675605,0.999951530911415,4.84690885845795e-05,0.00348432055749129,0.999741100762296,1,286,1528,5900382,0.0434,"0.867 (0.858, 0.876)"
"4621",0.00065402223675605,0.999951869856091,4.81301439091419e-05,0.00350877192982456,0.99974110085003,1,284,1528,5900384,0.0436,"0.867 (0.858, 0.876)"
"4622",0.00065402223675605,0.999952039328429,4.79606715714231e-05,0.00352112676056338,0.999741100893897,1,283,1528,5900385,0.0441,"0.867 (0.858, 0.876)"
"4623",0.00065402223675605,0.999952547745442,4.74522545582667e-05,0.00355871886120996,0.999741101025498,1,280,1528,5900388,0.0442,"0.867 (0.858, 0.876)"
"4624",0.00065402223675605,0.999954581413494,4.54185865057521e-05,0.00371747211895911,0.9997411015519,1,268,1528,5900400,0.0443,"0.867 (0.858, 0.876)"
"4625",0.00065402223675605,0.99995492035817,4.50796418304256e-05,0.00374531835205993,0.999741101639633,1,266,1528,5900402,0.0444,"0.867 (0.858, 0.876)"
"4626",0.00065402223675605,0.999955089830507,4.49101694927068e-05,0.0037593984962406,0.9997411016835,1,265,1528,5900403,0.0447,"0.867 (0.858, 0.876)"
"4627",0.00065402223675605,0.999955259302845,4.4740697154988e-05,0.00377358490566038,0.999741101727367,1,264,1528,5900404,0.0451,"0.867 (0.858, 0.876)"
"4628",0.00065402223675605,0.99995559824752,4.44017524795504e-05,0.00380228136882129,0.9997411018151,1,262,1528,5900406,0.0454,"0.867 (0.858, 0.876)"
"4629",0.00065402223675605,0.999956106664534,4.3893335466394e-05,0.00384615384615385,0.9997411019467,1,259,1528,5900409,0.0455,"0.867 (0.858, 0.876)"
"4630",0.00065402223675605,0.999956954026222,4.3045973777911e-05,0.00392156862745098,0.999741102166033,1,254,1528,5900414,0.0456,"0.867 (0.858, 0.876)"
"4631",0.00065402223675605,0.999957462443235,4.25375567647546e-05,0.00396825396825397,0.999741102297632,1,251,1528,5900417,0.0457,"0.867 (0.858, 0.876)"
"4632",0.00065402223675605,0.999957631915573,4.23680844270358e-05,0.00398406374501992,0.999741102341499,1,250,1528,5900418,0.046,"0.867 (0.858, 0.876)"
"4633",0.00065402223675605,0.999957801387911,4.2198612089317e-05,0.004,0.999741102385365,1,249,1528,5900419,0.0461,"0.867 (0.858, 0.876)"
"4634",0.00065402223675605,0.999957970860248,4.20291397515982e-05,0.00401606425702811,0.999741102429232,1,248,1528,5900420,0.0462,"0.867 (0.858, 0.876)"
"4635",0.00065402223675605,0.999958140332586,4.18596674138794e-05,0.00403225806451613,0.999741102473098,1,247,1528,5900421,0.0464,"0.867 (0.858, 0.876)"
"4636",0.00065402223675605,0.999958309804924,4.16901950762716e-05,0.00404858299595142,0.999741102516965,1,246,1528,5900422,0.0465,"0.867 (0.858, 0.876)"
"4637",0.00065402223675605,0.999958479277261,4.15207227385528e-05,0.0040650406504065,0.999741102560831,1,245,1528,5900423,0.0466,"0.867 (0.858, 0.876)"
"4638",0.00065402223675605,0.999958987694275,4.10123057253964e-05,0.00411522633744856,0.99974110269243,1,242,1528,5900426,0.047,"0.867 (0.858, 0.876)"
"4639",0.00065402223675605,0.999959157166612,4.08428333876776e-05,0.00413223140495868,0.999741102736297,1,241,1528,5900427,0.0472,"0.867 (0.858, 0.876)"
"4640",0.00065402223675605,0.99995932663895,4.06733610499588e-05,0.004149377593361,0.999741102780163,1,240,1528,5900428,0.0473,"0.867 (0.858, 0.876)"
"4641",0.00065402223675605,0.999959496111288,4.050388871224e-05,0.00416666666666667,0.999741102824029,1,239,1528,5900429,0.0474,"0.867 (0.858, 0.876)"
"4642",0.00065402223675605,0.999959665583625,4.03344163745212e-05,0.00418410041841004,0.999741102867896,1,238,1528,5900430,0.0476,"0.867 (0.858, 0.876)"
"4643",0.00065402223675605,0.999960004528301,3.99954716990836e-05,0.00421940928270042,0.999741102955628,1,236,1528,5900432,0.0481,"0.867 (0.858, 0.876)"
"4644",0.00065402223675605,0.999960174000639,3.98259993614758e-05,0.00423728813559322,0.999741102999495,1,235,1528,5900433,0.0483,"0.867 (0.858, 0.876)"
"4645",0.00065402223675605,0.99996152977934,3.84702206597254e-05,0.0043859649122807,0.999741103350424,1,227,1528,5900441,0.0484,"0.867 (0.858, 0.876)"
"4646",0.00065402223675605,0.999961699251678,3.83007483220066e-05,0.00440528634361234,0.99974110339429,1,226,1528,5900442,0.0486,"0.867 (0.858, 0.876)"
"4647",0.00065402223675605,0.999961868724016,3.81312759843988e-05,0.00442477876106195,0.999741103438156,1,225,1528,5900443,0.0487,"0.867 (0.858, 0.876)"
"4648",0.00065402223675605,0.999962038196353,3.796180364668e-05,0.00444444444444444,0.999741103482023,1,224,1528,5900444,0.0488,"0.867 (0.858, 0.876)"
"4649",0.00065402223675605,0.999962207668691,3.77923313089612e-05,0.00446428571428571,0.999741103525889,1,223,1528,5900445,0.049,"0.867 (0.858, 0.876)"
"4650",0.00065402223675605,0.999962377141029,3.76228589712424e-05,0.00448430493273543,0.999741103569755,1,222,1528,5900446,0.0491,"0.867 (0.858, 0.876)"
"4651",0.00065402223675605,0.999962716085704,3.72839142958048e-05,0.00452488687782805,0.999741103657487,1,220,1528,5900448,0.0492,"0.867 (0.858, 0.876)"
"4652",0.00065402223675605,0.999962885558042,3.7114441958086e-05,0.00454545454545455,0.999741103701353,1,219,1528,5900449,0.0493,"0.867 (0.858, 0.876)"
"4653",0.00065402223675605,0.999963224502717,3.67754972826484e-05,0.00458715596330275,0.999741103789085,1,217,1528,5900451,0.0494,"0.867 (0.858, 0.876)"
"4654",0.00065402223675605,0.999963393975055,3.66060249449296e-05,0.00460829493087558,0.999741103832951,1,216,1528,5900452,0.0495,"0.867 (0.858, 0.876)"
"4655",0.00065402223675605,0.99996373291973,3.6267080269603e-05,0.00465116279069767,0.999741103920683,1,214,1528,5900454,0.0496,"0.867 (0.858, 0.876)"
"4656",0.00065402223675605,0.999963902392068,3.60976079318842e-05,0.00467289719626168,0.999741103964549,1,213,1528,5900455,0.0497,"0.867 (0.858, 0.876)"
"4657",0.00065402223675605,0.999964071864406,3.59281355941654e-05,0.00469483568075117,0.999741104008415,1,212,1528,5900456,0.0499,"0.867 (0.858, 0.876)"
"4658",0.00065402223675605,0.999964410809081,3.55891909187278e-05,0.004739336492891,0.999741104096147,1,210,1528,5900458,0.0502,"0.867 (0.858, 0.876)"
"4659",0.00065402223675605,0.999964749753757,3.52502462432902e-05,0.00478468899521531,0.999741104183878,1,208,1528,5900460,0.051,"0.867 (0.858, 0.876)"
"4660",0.00065402223675605,0.999964919226094,3.50807739055714e-05,0.00480769230769231,0.999741104227744,1,207,1528,5900461,0.0513,"0.867 (0.858, 0.876)"
"4661",0.00065402223675605,0.999965088698432,3.49113015678526e-05,0.00483091787439614,0.99974110427161,1,206,1528,5900462,0.0515,"0.867 (0.858, 0.876)"
"4662",0.00065402223675605,0.999965427643107,3.4572356892526e-05,0.0048780487804878,0.999741104359342,1,204,1528,5900464,0.0516,"0.867 (0.858, 0.876)"
"4663",0.00065402223675605,0.999965766587783,3.42334122170884e-05,0.00492610837438424,0.999741104447073,1,202,1528,5900466,0.0517,"0.867 (0.858, 0.876)"
"4664",0.00065402223675605,0.999966783421809,3.32165781907756e-05,0.0050761421319797,0.999741104710268,1,196,1528,5900472,0.0528,"0.867 (0.858, 0.876)"
"4665",0.00065402223675605,0.999967969728173,3.2030271826855e-05,0.00526315789473684,0.999741105017327,1,189,1528,5900479,0.0529,"0.867 (0.858, 0.876)"
"4666",0.00065402223675605,0.999968308672849,3.16913271514174e-05,0.00531914893617021,0.999741105105058,1,187,1528,5900481,0.0533,"0.867 (0.858, 0.876)"
"4667",0.00065402223675605,0.999968478145186,3.15218548136986e-05,0.0053475935828877,0.999741105148924,1,186,1528,5900482,0.0534,"0.867 (0.858, 0.876)"
"4668",0.00065402223675605,0.999968647617524,3.13523824759798e-05,0.00537634408602151,0.999741105192789,1,185,1528,5900483,0.0535,"0.867 (0.858, 0.876)"
"4669",0.00065402223675605,0.999968817089862,3.1182910138261e-05,0.00540540540540541,0.999741105236655,1,184,1528,5900484,0.0536,"0.867 (0.858, 0.876)"
"4670",0.00065402223675605,0.999969325506875,3.06744931252156e-05,0.00549450549450549,0.999741105368251,1,181,1528,5900487,0.0538,"0.867 (0.858, 0.876)"
"4671",0.00065402223675605,0.999969494979213,3.05050207874968e-05,0.00552486187845304,0.999741105412117,1,180,1528,5900488,0.054,"0.867 (0.858, 0.876)"
"4672",0.00065402223675605,0.99996966445155,3.0335548449778e-05,0.00555555555555556,0.999741105455982,1,179,1528,5900489,0.0544,"0.867 (0.858, 0.876)"
"4673",0.00065402223675605,0.999969833923888,3.01660761120592e-05,0.00558659217877095,0.999741105499848,1,178,1528,5900490,0.0549,"0.867 (0.858, 0.876)"
"4674",0.00065402223675605,0.999970003396226,2.99966037743404e-05,0.00561797752808989,0.999741105543713,1,177,1528,5900491,0.0551,"0.867 (0.858, 0.876)"
"4675",0.00065402223675605,0.999970342340901,2.96576590989028e-05,0.00568181818181818,0.999741105631444,1,175,1528,5900493,0.0552,"0.867 (0.858, 0.876)"
"4676",0.00065402223675605,0.999970511813239,2.9488186761184e-05,0.00571428571428571,0.999741105675309,1,174,1528,5900494,0.0556,"0.867 (0.858, 0.876)"
"4677",0.00065402223675605,0.999970850757914,2.91492420858575e-05,0.00578034682080925,0.99974110576304,1,172,1528,5900496,0.0564,"0.867 (0.858, 0.876)"
"4678",0.00065402223675605,0.999971359174927,2.8640825072701e-05,0.00588235294117647,0.999741105894636,1,169,1528,5900499,0.0566,"0.867 (0.858, 0.876)"
"4679",0.00065402223675605,0.999971698119603,2.83018803972634e-05,0.00595238095238095,0.999741105982366,1,167,1528,5900501,0.0567,"0.867 (0.858, 0.876)"
"4680",0.00065402223675605,0.999974918094019,2.50819059808283e-05,0.00671140939597315,0.999741106815804,1,148,1528,5900520,0.0568,"0.867 (0.858, 0.876)"
"4681",0.00065402223675605,0.999975087566357,2.49124336431095e-05,0.00675675675675676,0.999741106859669,1,147,1528,5900521,0.0569,"0.867 (0.858, 0.876)"
"4682",0.00065402223675605,0.999975426511032,2.45734889676719e-05,0.00684931506849315,0.999741106947398,1,145,1528,5900523,0.057,"0.867 (0.858, 0.876)"
"4683",0.00065402223675605,0.999975934928045,2.40650719545155e-05,0.00699300699300699,0.999741107078993,1,142,1528,5900526,0.0571,"0.867 (0.858, 0.876)"
"4684",0.00065402223675605,0.999976273872721,2.37261272791889e-05,0.00709219858156028,0.999741107166723,1,140,1528,5900528,0.0572,"0.867 (0.858, 0.876)"
"4685",0.00065402223675605,0.999978646485449,2.13535145512367e-05,0.0078740157480315,0.999741107780829,1,126,1528,5900542,0.0573,"0.867 (0.858, 0.876)"
"4686",0.00065402223675605,0.999978985430124,2.10145698757991e-05,0.008,0.999741107868559,1,124,1528,5900544,0.0574,"0.867 (0.858, 0.876)"
"4687",0.00065402223675605,0.999979154902462,2.08450975380803e-05,0.00806451612903226,0.999741107912423,1,123,1528,5900545,0.0578,"0.867 (0.858, 0.876)"
"4688",0.00065402223675605,0.9999793243748,2.06756252003615e-05,0.00813008130081301,0.999741107956288,1,122,1528,5900546,0.0579,"0.867 (0.858, 0.876)"
"4689",0.00065402223675605,0.999979493847137,2.05061528626427e-05,0.00819672131147541,0.999741108000152,1,121,1528,5900547,0.0583,"0.867 (0.858, 0.876)"
"4690",0.00065402223675605,0.999979663319475,2.03366805250349e-05,0.00826446280991736,0.999741108044017,1,120,1528,5900548,0.0595,"0.867 (0.858, 0.876)"
"4691",0.00065402223675605,0.999979832791813,2.01672081873161e-05,0.00833333333333333,0.999741108087882,1,119,1528,5900549,0.0599,"0.867 (0.858, 0.876)"
"4692",0.00065402223675605,0.99998000226415,1.99977358495973e-05,0.00840336134453781,0.999741108131746,1,118,1528,5900550,0.0607,"0.867 (0.858, 0.876)"
"4693",0.00065402223675605,0.999980680153501,1.93198464987221e-05,0.00869565217391304,0.999741108307204,1,114,1528,5900554,0.0608,"0.867 (0.858, 0.876)"
"4694",0.00065402223675605,0.999984239072593,1.57609274068493e-05,0.0106382978723404,0.999741109228355,1,93,1528,5900575,0.0609,"0.867 (0.858, 0.876)"
"4695",0.00065402223675605,0.999984408544931,1.55914550691305e-05,0.010752688172043,0.999741109272219,1,92,1528,5900576,0.0618,"0.867 (0.858, 0.876)"
"4696",0.00065402223675605,0.999984578017269,1.54219827314117e-05,0.0108695652173913,0.999741109316083,1,91,1528,5900577,0.0623,"0.867 (0.858, 0.876)"
